Date,M1-1:00,M1-2:00,M1-3:00,M1-4:00,M1-5:00,M1-6:00,M1-7:00,M1-8:00,M1-9:00,M1-10:00,M1-11:00,M1-12:00,M1-13:00,M1-14:00,M1-15:00,M1-16:00,M1-17:00,M1-18:00,M1-19:00,M1-20:00,M1-21:00,M1-22:00,M1-23:00,M1-24:00,M2-1:00,M2-2:00,M2-3:00,M2-4:00,M2-5:00,M2-6:00,M2-7:00,M2-8:00,M2-9:00,M2-10:00,M2-11:00,M2-12:00,M2-13:00,M2-14:00,M2-15:00,M2-16:00,M2-17:00,M2-18:00,M2-19:00,M2-20:00,M2-21:00,M2-22:00,M2-23:00,M2-24:00
1/07/2012,0.307500072,0.22785027,0.303587225,0.306902972,0.259364158,0.390529347,0.275912407,0.304525091,0.220451826,0.178653669,0.323404422,0.243759574,0.321567284,0.290732161,0.256489089,0.195500425,0.22856844,0.222509589,0.299557965,0.312286691,0.276163409,0.195340656,0.373784031,0.340438887,2.308627026,2.112774739,2.848696811,3.329280132,2.079500803,2.654579762,2.158150504,2.029135814,2.075577604,1.984670727,1.472187915,2.379987525,2.001578075,1.59575534,2.061911929,2.067668944,1.736378841,1.814390889,2.112954253,1.995750641,1.561800224,1.601391016,2.012304892,3.118393351
2/07/2012,0.192140545,0.218409117,0.313168613,0.277934613,0.358639052,0.474205117,0.347341507,0.308892086,0.294017781,0.293791657,0.329403974,0.409974156,0.383159236,0.413626191,0.260122937,0.231268674,0.155580199,0.229859756,0.273878727,0.280566845,0.323066626,0.184445703,0.205931853,0.250579427,2.579982719,2.392231341,2.58949772,3.405750798,2.985427441,3.048307098,2.699679044,1.748746138,2.906263816,2.277931126,1.883031053,2.492305894,2.014206328,2.642364105,2.228808489,2.569760638,1.841956707,1.477482717,1.642635868,1.4657138,1.233339987,2.268307064,2.562907817,2.894729845
3/07/2012,0.233708341,0.297842566,0.247752225,0.382207411,0.326549769,0.4250196,0.276774917,0.340164671,0.242811915,0.313738228,0.219048238,0.426876897,0.304060648,0.438006258,0.353479186,0.319701294,0.163214288,0.277212276,0.290623361,0.333365142,0.25360882,0.264650156,0.262297228,0.251509352,2.28382173,2.133370263,2.477297308,2.068150932,2.509700267,2.585839226,3.285223317,2.345575739,2.730911816,1.998926087,1.998433823,2.418094729,2.42960957,1.915988796,2.240130942,2.531022945,1.835542749,1.331524523,1.957822875,2.046902164,1.371453169,1.777031148,1.761550045,1.658829574
4/07/2012,0.216926067,0.146365444,0.162343827,0.29967478,0.38424001,0.300213721,0.376283133,0.207859109,0.186757791,0.177445613,0.36335077,0.343351775,0.434529734,0.431807079,0.352485382,0.189126943,0.179174021,0.278520621,0.311792936,0.277918444,0.302023528,0.250227218,0.307054188,0.204114727,2.601249758,1.644718536,2.214519524,1.752636424,3.150823873,2.653976103,2.027387964,1.76200271,2.107609244,1.436408454,1.762674273,1.331388523,2.024171721,2.259414666,2.172572781,1.799859046,1.478354324,1.291145015,1.79737541,1.465231008,1.578471559,1.54358736,1.94868852,2.589681232
5/07/2012,0.214044719,0.162160226,0.16512995,0.23186162,0.276172277,0.343168434,0.218414302,0.194225111,0.210906048,0.219235004,0.299158148,0.378382252,0.347680311,0.270849675,0.36222836,0.175291942,0.170686746,0.281753564,0.180653615,0.271309721,0.324397323,0.323605164,0.314818237,0.246750365,2.119898971,2.12502448,2.508460465,2.406675008,3.081270723,1.694383173,1.903138285,2.064235224,1.558375906,1.409092755,1.853547683,2.22983188,2.294803178,2.346844413,1.802664343,2.318369579,1.443080063,1.643841171,1.429854982,1.861711445,1.189786453,1.463990887,1.621054209,2.495945334
6/07/2012,0.250927228,0.171960839,0.178321468,0.224099563,0.429351308,0.425206706,0.350924339,0.339403502,0.229359707,0.232229345,0.276378872,0.280318412,0.449605311,0.298508222,0.234982337,0.256579309,0.182699143,0.198644253,0.287629075,0.319589729,0.181971025,0.289167784,0.25254911,0.301098838,2.518095503,2.63930713,3.406020734,3.692467371,3.276269134,3.400351584,2.068428268,2.305240374,2.375136671,2.239286336,1.617415788,1.586081293,2.021176274,1.962048132,2.474911002,2.099962461,2.350569473,2.160499187,1.374794007,1.441083708,1.915294908,1.62330193,1.912050458,1.900752921
7/07/2012,0.243733816,0.168079312,0.177112049,0.223817417,0.446160386,0.431152497,0.322625386,0.321173186,0.19110823,0.192674975,0.355715537,0.406336994,0.43615015,0.357680472,0.375966785,0.221568712,0.234130086,0.2013082,0.192991295,0.242645465,0.25532579,0.280839213,0.329739935,0.295302826,2.06909963,2.1899386,2.998104924,3.155434904,2.051141293,2.58296313,2.656308779,2.060194809,2.45032504,1.58591026,2.048119856,1.444540536,2.13362136,1.738875843,2.344704727,1.917617157,1.42680362,1.737697237,1.751700094,1.525561668,1.650074541,1.209443652,2.271353729,2.510137453
8/07/2012,0.295654843,0.183615104,0.191796509,0.361460799,0.35868413,0.323649275,0.274648766,0.310486669,0.221334532,0.278224671,0.250192268,0.336716404,0.259265052,0.421376995,0.379291251,0.29534325,0.174047388,0.225214945,0.293156332,0.188056802,0.260175507,0.179152061,0.19653415,0.286606933,2.207170386,3.31182881,2.521792306,2.53317423,2.785155721,2.475230182,3.070039413,2.204213166,1.935418027,1.667869446,1.915752285,1.995391994,2.129429569,2.097384813,1.899801223,1.408095811,1.913085434,1.663976748,1.479262079,2.30533257,1.648965675,2.042399786,1.543741016,2.682127732
9/07/2012,0.310389341,0.253391655,0.275551066,0.324808099,0.301566517,0.441408988,0.378250452,0.227305124,0.313963521,0.310588046,0.323094096,0.395601109,0.337365529,0.256885975,0.33214429,0.306372666,0.269837597,0.178965447,0.207291807,0.217988225,0.210871071,0.18289878,0.318162163,0.232101832,3.164161812,2.427817936,3.431042031,2.234614941,3.242435849,2.046926021,3.16754281,2.79737352,2.229005359,2.014147009,1.919329787,1.910645616,2.18182695,2.782201349,2.519714163,2.091407383,2.212770739,1.398934039,1.432644176,1.323527021,1.62035378,1.341354776,1.837587121,2.914674441
10/07/2012,0.187356588,0.237233044,0.213533475,0.300365257,0.368798977,0.453319255,0.445941137,0.243974049,0.2036623,0.3144885,0.220824445,0.350416209,0.376059257,0.260446245,0.311295026,0.236774732,0.281317669,0.256753422,0.180273445,0.324497685,0.291526162,0.243037601,0.336418325,0.188768988,2.097261798,3.181095406,2.321300677,2.985161801,3.118548226,3.095697212,2.051257151,1.938111831,1.869696974,2.383691611,1.260499474,1.75565326,1.998643201,1.777399543,2.50274828,1.99935872,1.67633431,1.956197341,1.184733705,1.528962289,1.655795852,1.81069313,2.099466345,2.154114753
11/07/2012,0.180351094,0.21021888,0.189540421,0.33832647,0.41925334,0.45120626,0.270045816,0.204335798,0.292296088,0.187823519,0.344402543,0.281864806,0.275760644,0.420767091,0.254407925,0.230610056,0.245945615,0.281673989,0.205198496,0.312058132,0.274756088,0.216788421,0.329355448,0.191795062,2.389199643,2.039011291,1.758002504,1.988575287,2.933461564,2.357197243,2.385714115,2.644661285,1.772342396,2.306612795,1.709799283,1.543081156,2.119780854,1.680979438,2.40555784,2.276752285,2.2162686,1.397261049,1.445810077,2.025614165,1.440350686,1.776003301,1.94639134,2.009964573
12/07/2012,0.211426941,0.170650425,0.145174003,0.264113395,0.222960442,0.389013744,0.28254889,0.192796505,0.174550621,0.279610507,0.316938919,0.251470099,0.305225048,0.4299613,0.369210804,0.176535415,0.249571979,0.277509938,0.248048705,0.246435906,0.197103663,0.322795924,0.25646008,0.215594759,2.074255321,1.594038899,1.874396688,1.900798153,1.90542433,1.840337784,2.41489709,1.527342277,1.769323162,1.237807257,1.524047086,1.744240163,1.468476699,2.71092609,2.258949599,1.899516022,1.703237711,1.313787149,1.175249254,2.255663097,1.945974955,1.850750403,2.233394,2.769405909
13/07/2012,0.170407246,0.176470536,0.298655196,0.413707828,0.291479658,0.27654539,0.267695633,0.218929204,0.176726361,0.3206232,0.235441703,0.321751231,0.423311716,0.339481466,0.241779283,0.231617735,0.179606642,0.224321235,0.238590756,0.188118137,0.232350116,0.267961168,0.283578221,0.318177301,2.504972291,3.515798207,2.296188514,2.144117715,3.275176731,2.979735696,3.301939385,2.470280979,2.682936542,1.973167416,1.380915746,1.89331113,1.859059083,2.687743896,2.71791762,2.409364502,2.231618871,1.711368491,1.736169623,1.749826041,2.002114663,1.541025552,1.783925216,2.319723341
14/07/2012,0.21044407,0.224092249,0.281631015,0.411931788,0.456066818,0.289840842,0.262480783,0.243479313,0.226453502,0.309835409,0.23345605,0.325655189,0.455051179,0.263185631,0.244801524,0.286029521,0.186876434,0.197509932,0.189243204,0.190334132,0.251339158,0.211263495,0.332792745,0.298973864,2.15658343,2.909951335,2.90640845,2.149869998,3.592758885,2.467347283,2.303188366,2.750994727,1.664414336,2.25592661,1.940794798,2.301634588,1.854867292,2.71350502,1.5919533,1.830722043,1.54366204,1.579724761,2.018338682,1.986191025,1.676124648,1.211751309,2.208912533,1.891507662
15/07/2012,0.284416877,0.165914823,0.224074227,0.269623491,0.264448701,0.393165493,0.415102059,0.343990346,0.206465141,0.32513902,0.340113978,0.422603487,0.341288384,0.28628437,0.288019571,0.180637324,0.258505273,0.222310387,0.233237012,0.219028022,0.225581349,0.179178066,0.198527816,0.185504,2.644096053,3.063156049,2.108522306,2.266092699,3.239686877,1.936565439,2.037030443,2.533746696,1.980585309,1.469118419,2.058852362,1.673740968,2.030922493,1.747462884,1.524479782,1.556212481,1.679368593,1.929019458,1.513754011,1.409995272,2.042005088,1.34882986,2.360505862,1.810207275
16/07/2012,0.28766333,0.205778736,0.204733651,0.397819018,0.36201403,0.27198695,0.363301216,0.360742185,0.299094131,0.269694789,0.21898915,0.246600033,0.390502383,0.397228313,0.264143867,0.271568731,0.266202701,0.166006651,0.228348811,0.184358063,0.195215627,0.300315269,0.259327651,0.212390573,2.22341646,2.537954298,2.993824035,3.455426979,2.686990801,2.625005256,2.392786083,2.270119872,2.025752591,1.475265358,1.303999454,2.087842589,2.403991846,2.71779854,2.509171426,1.382422255,2.367325424,1.695571244,1.689694719,1.452190167,1.470982466,1.908818673,1.846534382,2.014543031
17/07/2012,0.285551901,0.175818163,0.252591301,0.294520734,0.33469527,0.305001714,0.404798796,0.362803762,0.173221672,0.19658634,0.237766763,0.301118111,0.383809251,0.348586167,0.270408515,0.210889392,0.206812443,0.263166532,0.198984295,0.220444842,0.26758552,0.250080058,0.32703455,0.226937421,2.098833965,2.352314891,2.42897994,2.761362073,3.303058327,2.621231057,2.764288604,2.203896585,2.2244052,1.955600056,1.308032275,1.988330198,2.130906353,1.668317261,2.243625352,1.969694644,2.065652087,2.13054648,1.419928467,2.231367435,1.273797003,1.829641412,1.700709259,1.832701117
18/07/2012,0.186047911,0.142267762,0.237031342,0.227733367,0.30358567,0.383402995,0.403644098,0.220196274,0.234653847,0.23826206,0.252505313,0.243021247,0.312676392,0.356752952,0.312199354,0.290147488,0.25158657,0.267871028,0.196538302,0.219923581,0.234853208,0.252968787,0.296159121,0.168132795,1.721426226,2.345043662,1.690410128,2.452872173,2.000279821,2.134097313,1.858018985,2.576849457,1.889984274,2.002682638,1.208679921,2.200422587,2.606454845,1.490918948,2.200694705,2.318914364,1.72607768,1.291139956,1.239971513,1.352857747,1.603638682,1.12295794,1.452613675,1.743080813
19/07/2012,0.164078768,0.127731446,0.225854546,0.227479143,0.235611771,0.414272399,0.383659977,0.26957749,0.149460979,0.166766647,0.278329034,0.317302335,0.425917151,0.316280287,0.323407513,0.268616384,0.215786026,0.203888761,0.251560967,0.183720541,0.217668229,0.28310932,0.202793113,0.219842682,2.197538543,2.213922724,2.271081507,1.952008343,2.108765026,2.172566053,2.523116364,2.37056693,1.492819227,1.663536652,1.342111855,2.049182653,1.870214044,2.67732696,1.813108516,2.20195783,1.916561234,2.121538605,1.268048011,1.925647904,1.406150994,2.029850938,1.45105267,2.282681518
20/07/2012,0.254406461,0.202239477,0.330405735,0.373489308,0.330025795,0.493727035,0.25090916,0.291330993,0.191459116,0.184676423,0.328981847,0.317802851,0.360684166,0.439003289,0.21895394,0.261970661,0.23847046,0.210920022,0.261819073,0.333222673,0.274749495,0.214972527,0.241857902,0.279136624,3.011218678,3.167712485,2.700140446,2.240931036,3.372102314,1.954346147,3.032638125,2.217142016,2.203058132,2.085207001,1.746522148,2.255631425,1.637089817,2.774374741,2.597285118,1.880681339,1.984883444,1.553242713,1.797365273,1.607515429,1.352512162,1.68067009,1.965099952,1.534207189
21/07/2012,0.278533201,0.215357433,0.224318807,0.345420906,0.405207528,0.474693611,0.276348561,0.312760907,0.284132175,0.24732551,0.284056063,0.332144723,0.334972027,0.276085069,0.328128488,0.201685551,0.171801299,0.272968452,0.269259757,0.211701516,0.263517141,0.26313353,0.333451267,0.276787876,2.620636474,2.739207719,2.77962093,3.741885061,2.843370122,3.039508698,2.440903857,2.099677538,2.549479401,2.567988918,1.873835364,2.008650396,1.624496819,1.882534681,2.217503378,2.028844259,2.269515353,2.216661635,1.23475509,2.071914697,1.191923797,1.881679516,2.062469075,1.829794783
22/07/2012,0.243587413,0.265871751,0.299718569,0.394683197,0.297485262,0.472256077,0.404855354,0.339724948,0.303412025,0.209935764,0.333185167,0.296201055,0.398369619,0.268318992,0.388566882,0.310201285,0.255191038,0.271124292,0.242025488,0.234638321,0.227879474,0.293236814,0.225023732,0.239049587,1.89035206,3.478492421,2.523264324,3.096482506,2.284332917,2.151719383,2.454802343,1.79586254,2.687710111,1.645782282,1.592623754,2.041281212,1.47754498,2.639601033,2.307603482,1.727130873,2.271600717,2.081315302,1.856878883,1.583978995,1.882554636,1.399641888,1.400717634,2.002060479
23/07/2012,0.257116705,0.220824596,0.181824702,0.239330671,0.424466652,0.434253489,0.246150282,0.239020172,0.182807708,0.225721067,0.277122163,0.321304566,0.28575801,0.449792148,0.351271952,0.301335242,0.226007449,0.279083599,0.196056945,0.32919428,0.308261292,0.217358825,0.200412986,0.200612452,3.090973026,2.183701779,3.637710526,3.689621928,2.821584164,2.236204916,2.243096158,2.043893165,2.29633531,2.222170346,1.637966725,1.568584129,2.005787492,2.013537439,1.721780965,1.512205298,2.31140115,1.977580786,2.115481687,1.634047192,1.760594106,1.720397645,1.785500169,2.597680786
24/07/2012,0.194584175,0.160445007,0.27044437,0.323650614,0.445645185,0.32454143,0.379986384,0.286083414,0.170894605,0.243773872,0.22451441,0.264189418,0.33242207,0.438647036,0.339217587,0.314973305,0.245309097,0.295535623,0.210170672,0.327337935,0.175621959,0.198341886,0.258970052,0.157228349,2.629104761,1.972410551,2.312093388,3.156363875,2.629633678,2.463930476,3.193685439,2.520997673,2.665359364,2.110764803,2.284818494,1.703232674,2.586966635,1.92649032,1.910166774,2.502162594,1.773381738,1.34521578,2.075124489,1.27042689,1.470974636,1.472404775,1.968370428,1.306084776
25/07/2012,0.154558275,0.180910013,0.185538927,0.21077735,0.272773117,0.345830662,0.248563487,0.205186922,0.264372628,0.237909111,0.205214447,0.383047942,0.352815942,0.440146457,0.396270257,0.222833809,0.261164249,0.227968721,0.172537712,0.277700738,0.30066974,0.304794566,0.185400495,0.168710607,1.876451162,1.820757052,1.830924056,2.488762753,2.70144926,2.690305801,2.121025222,2.592707007,1.839723038,1.652679717,1.716135762,2.291071369,2.398674117,1.576497086,2.007488108,1.438515685,2.168305819,1.781079621,1.245414898,1.2269182,1.542870386,1.528349656,1.628761751,1.395996691
26/07/2012,0.172979032,0.123850221,0.2241906,0.218074741,0.267613835,0.341942832,0.294817505,0.28434115,0.237508173,0.244012853,0.302928071,0.343094229,0.352823935,0.244742971,0.326447318,0.245603102,0.255417451,0.178472006,0.281887046,0.254586461,0.215249217,0.185017319,0.341906119,0.305851401,1.341047714,1.871734244,2.184475301,2.788018188,2.822185918,1.660679673,2.463491683,2.574896061,2.063645373,2.040847255,1.970304277,2.179740541,2.129057176,2.007489168,1.867103411,2.161104592,1.979596735,1.230682636,1.806583509,1.768795845,1.260169201,1.534306563,1.975088211,2.676620905
27/07/2012,0.171182087,0.203751695,0.217179919,0.402171145,0.443985095,0.360042461,0.328648814,0.354183457,0.207099395,0.326173937,0.290309535,0.389934037,0.299874007,0.401940873,0.224831289,0.26103981,0.181488261,0.286648439,0.162812313,0.192426581,0.284885782,0.308451576,0.255127988,0.234506072,2.078486384,3.389565151,3.62883175,2.108601573,3.685612222,3.11823698,3.267476921,1.739645866,2.256647721,1.983627013,2.114625621,2.172844394,1.862013205,1.762781671,2.501918059,1.927138906,2.334651171,1.678772722,1.608827111,1.786484495,1.939244041,1.857174824,1.407355708,2.029389501
28/07/2012,0.174799139,0.165566611,0.214595599,0.299578168,0.327926174,0.372353587,0.266859966,0.278617734,0.262032227,0.270790927,0.233888957,0.265721189,0.342048464,0.280006261,0.216173531,0.262469724,0.207132403,0.230454602,0.180655607,0.312364531,0.256845776,0.20356512,0.256656834,0.211591929,2.603805954,3.021367798,3.055227247,2.348700292,2.939361509,2.818344522,2.932262768,2.290538911,2.579666928,2.564759406,1.506570128,1.589639913,2.031801812,1.805707162,2.08838745,1.856488391,1.418265344,1.952235666,1.441135446,1.963628233,1.50739333,1.921808206,1.644031605,2.438848842
29/07/2012,0.176727261,0.175115429,0.287448372,0.303661933,0.471422016,0.463693211,0.3401987,0.258190147,0.208749887,0.220586506,0.292356039,0.338201581,0.441901605,0.358718008,0.225577341,0.267041603,0.233023706,0.278445243,0.227058332,0.201974001,0.207951756,0.219795337,0.268915161,0.27631222,2.186481688,2.813518862,2.114100113,2.422184006,2.601935207,2.063936997,2.106083237,2.094729174,2.278471275,2.278091156,1.329190032,1.845887375,2.464032012,1.625265303,2.22678667,2.336909826,1.463787219,2.193858438,1.498809316,1.524782153,1.901764852,1.154612357,1.52110159,2.677590535
30/07/2012,0.187946258,0.194310624,0.230803187,0.271181308,0.388638871,0.406083718,0.454537607,0.324095353,0.267950504,0.287543124,0.338053542,0.367018206,0.279093886,0.451091975,0.257058341,0.231026091,0.213965999,0.217791268,0.289674608,0.294349448,0.19197223,0.201344843,0.322702647,0.186524395,3.162066173,2.162349625,3.246341393,2.57389205,3.885474146,3.134059781,1.935640459,2.773196551,2.986170781,1.888584969,1.862045314,1.392273072,2.739477904,2.23868901,2.16454942,1.38673411,2.273228835,1.607969203,1.178672366,2.203714694,1.258650815,1.981215714,1.893589207,2.202316678
31/07/2012,0.197915164,0.288530754,0.247711372,0.335329846,0.395547787,0.285054645,0.435899479,0.213400677,0.29418553,0.314190203,0.384269253,0.246079631,0.27286559,0.335973443,0.327730134,0.246047039,0.212542857,0.168539482,0.25613387,0.311540085,0.208794865,0.218184339,0.264208897,0.206302864,2.327549575,3.36544143,3.747311132,2.914196063,2.626610218,2.19901823,2.745395607,2.554636706,2.075985647,2.517099848,1.626089163,2.398454526,1.609953432,2.478509207,2.725506373,1.584365849,2.030887606,1.492532911,1.210670539,1.879149608,1.375400785,1.817012841,1.984157725,1.728368755
1/08/2012,0.188613676,0.215203162,0.199428865,0.356010961,0.280466313,0.433781843,0.334599237,0.313652938,0.26833103,0.31218437,0.377061561,0.282525184,0.440360209,0.279443867,0.411115846,0.303462226,0.161307159,0.172222023,0.232192784,0.304034523,0.191737731,0.197021339,0.174113527,0.157146801,1.728018797,2.368364142,2.872685231,2.77256548,1.967880825,1.664533028,1.734501158,2.207974942,1.40055069,1.584727676,1.614074665,2.376273745,2.289292734,2.064613895,2.505131766,2.15474874,1.54726317,1.64668432,1.502243272,1.446233613,1.836303771,1.61627123,2.030077105,1.552857037
2/08/2012,0.16930999,0.102782076,0.230353369,0.282689114,0.398046866,0.315284513,0.328764584,0.322590437,0.265234056,0.272449367,0.238123602,0.318017578,0.277398391,0.447453386,0.21260264,0.249914854,0.187293538,0.167709048,0.185493088,0.18764073,0.249487311,0.274029195,0.235028204,0.195632429,2.272909863,2.223106905,2.191977054,2.824196387,2.378139601,2.283292044,2.474283638,1.730820207,2.322394203,1.642872157,2.017453376,1.906468016,1.837940973,2.503612612,1.796811841,1.793043489,2.32912635,2.253911062,1.270843012,1.379122055,1.913815879,1.770192025,1.679198405,1.710788009
3/08/2012,0.198600932,0.203869909,0.22873654,0.263073109,0.409972994,0.335607486,0.419257634,0.365004752,0.318798313,0.273449099,0.242617457,0.322120552,0.316045324,0.305138836,0.242341958,0.225649554,0.163099293,0.184585582,0.180066485,0.219286052,0.175712636,0.235228276,0.267243062,0.221033936,2.084062714,2.482366533,3.676656473,3.661977973,3.223879437,2.247312539,2.275376503,2.984159744,2.553122998,2.389335463,1.630562447,1.395721641,1.909796493,1.894425817,1.656253097,1.423502047,1.959406517,2.169336375,1.392970023,1.901020231,1.164631892,1.692828051,2.058043967,2.300504381
4/08/2012,0.175341197,0.19819682,0.28139064,0.424680621,0.449744967,0.369010665,0.340453479,0.293293142,0.213933353,0.189486498,0.243764545,0.339542537,0.374574222,0.355068358,0.29203893,0.232703261,0.158767641,0.155668719,0.170282466,0.213776435,0.292846415,0.184338401,0.310048375,0.230463291,2.21725382,3.274534089,2.451221876,3.462837042,2.970583174,3.126583782,3.20235984,2.825505575,2.126959583,2.144246676,2.14248106,1.412093814,2.55489539,1.767328249,2.48489599,2.307703154,1.729262507,1.848484355,1.677654515,1.763897875,2.041799134,2.124706609,1.544803854,2.319553881
5/08/2012,0.290387423,0.219256111,0.281779259,0.437714682,0.292585119,0.278670702,0.28883187,0.290220629,0.29702815,0.256866239,0.371774882,0.384028947,0.458753868,0.360476433,0.36682521,0.218949049,0.177358451,0.23475979,0.163303455,0.308467625,0.21683796,0.206708824,0.27091759,0.351725109,2.535673568,3.241906093,2.190087211,2.319960226,3.365296485,3.138101166,2.606498275,2.115944191,2.196822122,2.534736954,2.081252055,1.920006602,2.046919702,2.630149466,2.708025923,2.3727187,2.305468612,1.74301257,1.609349301,1.875142376,1.702725236,2.137291231,1.685792903,1.765065547
6/08/2012,0.295310962,0.271175001,0.32947104,0.285993372,0.326887524,0.441245008,0.472692805,0.274645333,0.3377853,0.28518627,0.379099589,0.38445044,0.458754329,0.303870071,0.278261615,0.293103176,0.232234921,0.161388004,0.186600523,0.183883466,0.299108596,0.267543404,0.187823668,0.252973758,3.327617043,3.731928003,2.693836755,3.544968599,2.363167786,3.417239503,2.040207898,2.761601459,2.3254433,1.966978904,2.213055558,2.042432158,1.572834656,1.890750333,2.569821009,2.082537033,1.71681602,1.231125116,1.334004543,1.658649367,1.449426104,1.787882359,1.819559856,2.572066215
7/08/2012,0.258303289,0.302714329,0.201109896,0.417178903,0.486251972,0.305109424,0.292069434,0.34816369,0.299641415,0.231195489,0.341827788,0.275678779,0.2948131,0.465469275,0.308621867,0.271312895,0.218397053,0.289234519,0.203353487,0.29693899,0.190363547,0.163939967,0.185687914,0.230112504,3.216317381,2.356003158,3.287157145,2.322668504,3.694244252,2.652715673,3.376558137,2.987945528,2.222348772,1.598900249,1.37721588,2.316576622,2.084877186,1.593991359,2.411761783,2.342818376,1.89767053,1.908801088,1.835631848,1.443313705,1.460376967,2.045527983,1.643581642,1.525092048
8/08/2012,0.139606468,0.145539374,0.238469393,0.310963615,0.296124174,0.431965261,0.296106794,0.194599775,0.281569534,0.294576745,0.236340771,0.369398822,0.478511677,0.265836994,0.271550351,0.27300646,0.245002266,0.226562492,0.273228899,0.278959448,0.29679356,0.249500008,0.198241924,0.179375157,2.3947721,1.684577033,2.809607699,2.998370814,2.505028831,1.836175504,1.88378471,2.587316766,1.846706933,1.391284595,1.732597553,2.072970952,2.423259267,1.589868144,2.491660772,2.467651018,2.013950055,1.462765421,1.237195698,2.033391606,1.210230166,1.183184265,1.418779995,1.425473839
9/08/2012,0.150940915,0.142216449,0.171964431,0.187743541,0.327880434,0.279611938,0.300007383,0.292658917,0.176671442,0.265705314,0.234629038,0.386525747,0.29304298,0.370076026,0.3223391,0.307894275,0.245027823,0.278800755,0.194402026,0.30913274,0.268352262,0.307540759,0.200663097,0.336204095,1.513711329,1.828272809,1.987092114,2.331221698,2.626578726,2.425726891,1.55494556,2.430984741,2.197933276,1.692760078,1.260628545,1.384668424,1.710237889,1.904736955,1.88064975,2.511416071,2.406357692,1.606253676,1.767953201,1.699750347,1.94293375,1.400235016,2.584976814,2.048408376
10/08/2012,0.351883338,0.318931503,0.358891156,0.442305656,0.368500301,0.515290888,0.269027121,0.302792174,0.232427341,0.306929597,0.265910085,0.410457047,0.462761358,0.3017095,0.327712745,0.260265044,0.212679121,0.201099718,0.287908005,0.223289425,0.286490382,0.271517581,0.29228868,0.281200196,2.922688656,2.467343098,3.814468802,3.692395074,3.147847689,2.417746912,2.113952513,2.815875575,2.760280901,2.677703511,1.734581069,1.426404141,2.691386647,1.901517601,1.781808901,1.448075772,1.812698914,1.275520969,1.919414506,1.765311343,1.338173676,1.842082529,1.490566198,3.001641053
11/08/2012,0.313256456,0.238326859,0.208862224,0.348982714,0.477471073,0.303415834,0.476091212,0.353964295,0.332544979,0.309638061,0.307321114,0.431762771,0.450009868,0.458901364,0.383379831,0.282822061,0.253889356,0.279038706,0.284255972,0.21694701,0.266275835,0.304533018,0.27698271,0.236191415,3.456814421,2.717466909,4.008631969,3.896813055,2.362102558,3.46708283,2.302830274,2.418441569,2.558411391,2.820377704,2.158282777,2.496743328,1.736983422,2.051968791,2.160322403,2.108245649,2.066538161,1.791139053,1.57660501,1.886219525,1.646955982,1.955641546,2.425688138,2.642067388
12/08/2012,0.341078729,0.307028901,0.240158548,0.254467802,0.457777834,0.400701235,0.293832938,0.393447381,0.209116724,0.335178649,0.389469404,0.299390848,0.324200372,0.473104433,0.324641769,0.181801685,0.172204758,0.169542921,0.246019915,0.311720772,0.287683314,0.173708602,0.335915523,0.282683459,2.2370493,3.550599737,2.860857016,2.59390062,2.460505659,3.111235395,3.481899963,2.751131081,1.845021173,1.787926621,2.468271834,1.496645338,2.143508477,2.564933793,1.622218312,1.678561778,2.456679985,2.108859314,1.390991683,1.349883094,1.529766838,1.783221669,1.759965773,1.927616238
13/08/2012,0.373396247,0.328792041,0.304017173,0.264569077,0.456836642,0.313582386,0.419406158,0.274881838,0.255953349,0.31057907,0.223879679,0.325896391,0.308518508,0.387204439,0.245502056,0.231654767,0.199373265,0.22482581,0.242202958,0.266800808,0.1968208,0.242826937,0.258706522,0.355648462,3.040640561,3.451541016,3.016312168,4.031516629,3.337838384,2.765755245,2.15418594,1.972569445,2.941876866,2.715961425,2.396314397,1.905667721,1.746476168,2.252501509,2.250710707,1.780122684,1.343117238,2.20088295,1.613613512,1.996455955,2.033011286,2.132426485,2.080941515,3.003177745
14/08/2012,0.273679405,0.218848445,0.235899282,0.293422685,0.291568057,0.298139736,0.393029583,0.405566491,0.260911654,0.328938316,0.279372307,0.290483411,0.368748559,0.499899398,0.252784959,0.261814363,0.197784014,0.228743133,0.189911377,0.259297027,0.286618295,0.197690809,0.242225693,0.248371417,2.028272791,3.040792235,3.055023184,2.537335811,3.699590093,2.114359766,2.558852124,2.624401943,2.45064474,1.856635409,2.098395684,2.419099897,1.97863438,2.738105026,1.528688563,1.466583314,2.183380237,1.407431053,1.169310632,1.904529878,1.801100608,1.194267262,1.978347427,2.586066827
15/08/2012,0.246089841,0.147984006,0.295972327,0.275555091,0.294599175,0.331882356,0.27072747,0.358993314,0.220221066,0.306931149,0.301723239,0.332441295,0.363131214,0.466769496,0.305285777,0.347441624,0.286045342,0.187083357,0.298147212,0.209679872,0.266829282,0.263228991,0.3149973,0.248543863,2.779441374,2.631387314,2.382225289,2.334557534,2.220854603,1.709850085,1.987781859,2.134442434,1.702771466,2.089396187,1.663863004,1.887150825,1.677934643,2.01151427,2.206183385,1.590036794,2.185468808,2.067754613,1.185344599,2.22043474,1.261893749,2.0767385,1.518493843,2.430776466
